lib,target,optlag,Optlag_rho,Dist
117,14,-3,0.338103757787088,3789.17383260849
132,14,-9,0.394324870373231,1596.56725577361
139,14,-9,0.355887565687866,698.981212004335
144,14,-1,0.245068086518043,1221.33862875131
146,14,-9,0.409270733827878,1298.96980922609
150,14,-6,0.395320470921051,1482.83648078222
153,14,-9,0.355774899752322,5814.40125157536
161,14,-8,0.379612747370491,4890.11442857721
166,14,-6,0.439782471995538,5884.37352709341
789,14,-4,0.357726621481854,10943.4762305784
790,14,-3,0.264677272721905,10946.4203146763
794,14,-3,0.280843663907708,11091.4548241382
797,14,0,0.422255463296819,10555.5721820691
801,14,-2,0.303812288715158,10559.0824554782
805,14,-8,0.264558289719568,10085.399221842
807,14,0,0.384799840427551,10822.4268429618
808,14,0,0.418775032363446,10730.6130660337
809,14,-2,0.236278238407702,11318.1272332932
811,14,-7,0.32203259554465,10802.9024533264
814,14,0,0.297929657525601,10916.1242162486
815,14,0,0.320260716886635,10959.3156641567
831,14,-5,0.327410560819191,11502.0340863415
832,14,-1,0.241892907636776,11208.9550142813
836,14,-4,0.245530193049373,11308.2696796097
846,14,-2,0.167023267242529,11393.4458983275
951,14,-6,0.257903689900703,12118.4951915415
1227,14,-1,0.225455753687544,1016.10070613024
1260,14,-9,0.371329156620796,1326.27299824171
1279,14,-5,0.398156260092441,1980.38525164232
1282,14,-2,0.296577506082693,3455.26364213755
1284,14,-8,0.34427970447759,2059.3410929233
1292,14,-9,0.370979130720824,2025.55155846088
1301,14,-9,0.495637231906199,3389.76047660445
1312,14,-3,0.307455101076317,2713.91907940514
1319,14,-9,0.335285079605214,2019.44713804371
1322,14,-6,0.458445649561031,2155.00387424453
1326,14,-3,0.422038121547438,1704.5511517884
1335,14,-4,0.373212766455186,1912.43749802476
1343,14,-8,0.351435040034938,1931.31691534426
1348,14,-8,0.466924158876729,1317.47433302254
1353,14,-6,0.268898630154081,3600.40054766663
1355,14,0,0.348322333770687,1070.43710243376
1365,14,-3,0.280769376828931,1465.89592707132
1368,14,-8,0.360880233075702,4047.37679378596
1389,14,0,0.247056104590267,3182.43432431614
1392,14,-1,0.249756016016875,1257.09217146173
