lib,target,optlag,Optlag_rho,Dist
132,14,-9,0.230881221252199,1596.56725577361
137,14,-6,0.30641333916571,324.220876645739
138,14,-7,0.265222592981655,1156.09531085997
150,14,-3,0.293000251361663,1482.83648078222
165,14,0,0.283505382217046,5319.51844272882
166,14,-7,0.408282201749922,5884.37352709341
171,14,-9,0.290972028350415,6699.2099144878
791,14,-8,0.386654148490223,10961.4303551829
798,14,-3,0.292121978571542,11179.4898726692
800,14,-6,0.243528485498234,10503.6653409176
816,14,-9,0.269012560689296,10527.9718280183
821,14,-6,0.406803429460747,10806.2774705717
822,14,-3,0.399899445125837,10494.9261120673
824,14,-5,0.263881537155029,10463.6572551441
825,14,-9,0.502180046127091,11129.3981139316
826,14,-3,0.306875301651935,10868.2827752785
836,14,-3,0.183390158619973,11308.2696796097
844,14,0,0.193432066250267,11404.3051917297
951,14,-7,0.25622443886144,12118.4951915415
1275,14,0,0.188141154805636,3608.72476676386
1284,14,-5,0.392408739222491,2059.3410929233
1292,14,-9,0.452859807760605,2025.55155846088
1294,14,-9,0.317511112006775,2037.21653642722
1298,14,-1,0.21554098081131,3939.15357008444
1302,14,-5,0.370496186012037,3415.87707500091
1307,14,-7,0.408110063498677,1220.56361061679
1319,14,-8,0.317882197063423,2019.44713804371
1324,14,-3,0.339581475409787,970.567250774757
1327,14,-9,0.251567529053165,935.520268633596
1332,14,-1,0.337013895659482,1274.42561434968
1333,14,-4,0.313797721518264,901.720613812304
1342,14,-3,0.267862838552233,2042.25792128627
1344,14,-3,0.288714119848571,3092.64853074704
1345,14,-7,0.218377735142947,1087.04895474924
1355,14,-7,0.266724298906236,1070.43710243376
1374,14,0,0.203480590950465,3262.59263185998
1389,14,-5,0.238645308817822,3182.43432431614
1392,14,-5,0.271600968323592,1257.09217146173
1393,14,-9,0.21042241365734,4186.72344550803
1409,14,-1,0.339195881134809,3795.38761344519
1421,14,-4,0.45600904053138,1242.87944356356
1432,14,-8,0.402307513656065,1947.42729194175
1445,14,-3,0.231646091654074,2954.64785612135
1450,14,-9,0.41351562127495,3159.69707653992
1482,14,-6,0.170238594793451,2263.40362388731
1484,14,-7,0.384146706055777,2769.18855003448
1487,14,0,0.247404976992789,3321.84041364192
1494,14,0,0.316500276803605,2920.36064793469
1495,14,-3,0.348038927161481,2901.40467070218
1499,14,-9,0.312868936583487,4141.37717707149
1503,14,0,0.290715802748445,3679.96128290098
1506,14,-4,0.263678242590269,3846.89016252585
1511,14,-6,0.310947885840821,3470.1963865535
1539,14,0,0.281971479369774,3345.61759847584
1550,14,-4,0.344189782700094,6131.50344287493
1560,14,-8,0.373441325624576,3923.75523560466
1564,14,-3,0.351199788924474,4023.07703147041
1605,14,-1,0.474807929168895,5254.89487247179
1612,14,0,0.261502001275313,5656.72115404891
1635,14,0,0.353366345717361,10929.7443089399
1643,14,-6,0.25315569459553,11753.1134487
1650,14,-5,0.407266342328963,12071.8792332484
1651,14,-2,0.482389686270947,7559.74906209001
1653,14,-3,0.260424527892875,7578.64954574749
1660,14,-9,0.315006876544434,12673.5073202691
1661,14,-5,0.418565187039145,7934.31254197367
1663,14,-8,0.224899972774658,7990.04264146821
1664,14,-4,0.18181137230385,11610.7545378872
1667,14,0,0.355298350375659,11450.821707666
1693,14,-2,0.265536038651195,12418.8023851826
1694,14,-1,0.218919036551547,12802.3480031421
9152,14,-5,0.169150811531452,10805.4253003057
9213,14,-9,0.331820035452005,10609.3345175816
9224,14,-1,0.226920548735216,10569.5825972595
9226,14,-5,0.318488374963346,10547.7622277457
9228,14,-4,0.249658171924336,10599.0873269843
9239,14,-8,0.296398058869919,10370.1699449637
9272,14,-8,0.231261751215603,11216.039607946
9300,14,-4,0.215569813855417,10842.2389380582
9321,14,-6,0.281986415778231,10493.8711180254
9322,14,-4,0.189684941893746,10715.8824193933
9328,14,-4,0.453705734107168,10878.9687180076
9340,14,-8,0.383643602996796,10061.7441139975
9344,14,-4,0.306391732519379,10193.9231239307
9348,14,-6,0.226329497056689,10885.7555425427
9360,14,-6,0.240405646717869,11405.9174603205
9382,14,-3,0.303446877377732,11007.4406843963
9404,14,-1,0.335587290502019,10845.9278499092
9434,14,-9,0.258359104380896,11104.0107129968
9443,14,0,0.228334570343017,11219.619078995
9446,14,-2,0.294626850509722,11204.69900573
9484,14,0,0.319946773689511,11264.7062980914
9492,14,0,0.241693731272529,11352.315829255
9538,14,-3,0.194204903776132,11409.3203495057
9547,14,-4,0.306726872701215,11322.3206120165
10147,14,-2,0.279286924069488,10648.420641988
14059,14,-9,0.379982763886757,2948.53158154938
14072,14,-7,0.383899727596936,1912.99082651681
14132,14,-5,0.374633059682976,1666.86477398874
14162,14,-9,0.38826111048235,3603.08827375737
14203,14,-9,0.375020316146524,2015.27093978093
14210,14,-8,0.473702076494685,1498.71480784387
14218,14,-9,0.312895776349991,1393.97668566102
14235,14,-6,0.39883215332743,2006.150643681
14240,14,-6,0.179267764995674,4372.04898023517
14242,14,-5,0.345170753635352,1981.06029020623
14305,14,-5,0.349379729917925,2133.36215538265
14306,14,-9,0.498278204884356,2389.75640569544
14333,14,-9,0.324694727509481,2987.04117256539
14349,14,-6,0.207649729093201,3976.25834504543
14353,14,-8,0.418872930442284,4056.10684284356
14438,14,-9,0.302686518173402,3124.1726917845
14443,14,-8,0.351197094094025,5001.54746489083
14510,14,-6,0.363341887776631,1954.38477348831
14584,14,-8,0.288766781558303,5011.28856219226
14660,14,-2,0.362985840959978,955.358376707324
14743,14,-9,0.246545256651028,2277.83080734106
14748,14,-8,0.362020852300969,3603.67333142476
14769,14,-2,0.310307964363433,3774.55683606339
14777,14,-6,0.252101449464404,4960.89153209733
14804,14,-6,0.484335342570297,3893.13363115928
14957,14,-4,0.373486807290662,5111.7600379402
15001,14,-9,0.228501649166606,1096.51077077853
15092,14,-6,0.251368003412347,1065.07044823564
15102,14,-6,0.271584755678783,5422.84436539906
15235,14,-2,0.179796094824036,1982.07238171365
15254,14,-3,0.253295458171026,2449.21756484878
15257,14,0,0.217867836473973,3436.29324068168
15293,14,-1,0.228355339538889,1289.34046383785
15380,14,-1,0.376921871259406,2492.74838088705
15403,14,0,0.358026248374854,2779.00760832824
15419,14,-9,0.235673988026434,3451.97234181562
15606,14,-8,0.309872500942983,3201.58509559365
15638,14,0,0.33907551751389,3284.15059805342
15716,14,-8,0.367578948791167,6108.96568595747
15815,14,-1,0.3339633679019,3524.63397460559
15961,14,-7,0.193092620839125,4955.83633487342
16158,14,-5,0.275007821606709,10423.0215748177
16234,14,-2,0.323547942411567,6726.97076603794
16286,14,-4,0.390655445334446,7320.27400752243
16306,14,-2,0.374661790993285,7524.87128114712
16312,14,-2,0.32544457320714,7544.35032780044
16328,14,-2,0.457655119921728,7651.34141412549
16331,14,-1,0.369099651746066,7694.27346840307
16359,14,-3,0.480231258080651,11580.1359670591
16374,14,0,0.3058890368297,7940.57061931972
16413,14,-2,0.250978034318715,11627.4046618547
16453,14,-6,0.357142359511857,12048.56499288
16455,14,-9,0.314557725471734,8194.64444723061
16471,14,-6,0.350479835462512,12426.7967609268
16478,14,-6,0.440150554663826,8455.20059946954
16482,14,-3,0.337048804681943,12040.1110693868
16504,14,-5,0.471482076766749,11637.7455870142
16532,14,0,0.377343041994642,12288.5254176208
16591,14,-3,0.411098131366413,12213.4017465784
16602,14,-3,0.338735336562772,12556.2893122195
170907,14,-3,0.272511904047749,2018.22215866152
171064,14,-1,0.286298454535561,1989.39336802081
171715,14,-2,0.277092145004296,4066.97329014618
178658,14,-3,0.281963429655318,6909.96029728982
180481,14,-4,0.446160827751765,4425.32351819753
132,15,-3,0.296259432989081,4088.70591037185
153,15,-3,0.249030235504104,9684.33017834969
161,15,-8,0.333336737938228,2409.75385128763
175,15,-7,0.211828922190889,13947.6174730029
792,15,0,0.242243614816343,12500.6687952542
811,15,-9,0.189008103983157,10585.2055239718
815,15,-9,0.23650928559264,10880.8520485204
819,15,-7,0.272565738674706,10705.2042717808
822,15,-8,0.149699713114386,9795.82826839661
823,15,0,0.315486237410437,9901.96080510617
826,15,0,0.241015756487765,10426.5016826051
830,15,-1,0.24166552544461,9583.77413045497
836,15,-9,0.312832748459624,11065.0229416845
837,15,-7,0.379572142843209,10083.2563186976
1274,15,0,0.271095421323357,3632.76117514348
1275,15,-7,0.298131333807477,3637.24382257255
1282,15,-2,0.288488683310034,3582.94666893822
1294,15,-4,0.19674466435536,3720.0422276202
1313,15,-1,0.292938610417093,4390.77622231025
1342,15,-8,0.246435903828742,3122.93978704162
1362,15,-3,0.322644495138802,3966.49674379779
1374,15,-2,0.327016892630099,7914.33334108281
1401,15,-1,0.227967118630093,7054.83139872189
1410,15,0,0.288636510028826,2188.07150123719
1455,15,-5,0.263631257000557,2644.15610198674
