lib,target,optlag,Optlag_rho,Dist
15,14,-4,0.173558037818735,4906.32345750507
140,14,-7,0.424701588854908,1743.37420493578
142,14,-6,0.256784112981765,803.298393711475
144,14,-3,0.23311335442745,1221.33862875131
158,14,0,0.203602569774626,4547.5595070599
789,14,-9,0.45605392143755,10943.4762305784
790,14,-6,0.313549201696779,10946.4203146763
791,14,0,0.237640783712962,10961.4303551829
795,14,-3,0.393319806725208,11101.0666103523
796,14,0,0.368802812757308,10577.6899345034
797,14,-7,0.321840645142492,10555.5721820691
798,14,-8,0.391097970073585,11179.4898726692
804,14,0,0.483381428770026,10733.2833293253
808,14,-2,0.369942435970404,10730.6130660337
811,14,-1,0.405799708082012,10802.9024533264
816,14,-5,0.363986158390966,10527.9718280183
822,14,-5,0.432954238273596,10494.9261120673
830,14,-2,0.347741565439434,10473.4958157958
835,14,-5,0.247239094963118,11276.8099569745
838,14,0,0.232519568290971,11263.9123925285
844,14,-1,0.189992458022363,11404.3051917297
846,14,-3,0.165293935182352,11393.4458983275
1242,14,-5,0.217739839870666,2977.95955032935
1261,14,0,0.253682456523752,3772.88024537511
1265,14,-2,0.514915608958644,1935.13397221441
1284,14,0,0.354081846057382,2059.3410929233
1292,14,-9,0.351330912250541,2025.55155846088
1296,14,-4,0.279144679624679,3356.30516751095
1298,14,-9,0.393696232426591,3939.15357008444
1301,14,-8,0.333633343439375,3389.76047660445
1307,14,-9,0.295213363910056,1220.56361061679
1310,14,-9,0.239062020541005,2736.52027458718
1312,14,0,0.182824562795783,2713.91907940514
1321,14,-4,0.324700820472601,2100.55410868166
1335,14,-4,0.246370466280519,1912.43749802476
1337,14,-3,0.192388037613162,1326.54347858875
1342,14,-3,0.412713239886312,2042.25792128627
1374,14,-9,0.273036308715763,3262.59263185998
1389,14,-6,0.290850398422191,3182.43432431614
1393,14,-3,0.250851589587285,4186.72344550803
1394,14,-7,0.382804398554913,4214.24645635573
1407,14,-9,0.278944176597752,1262.61094151209
1414,14,-9,0.236657964699453,1853.43572310638
1421,14,-6,0.448058793174816,1242.87944356356
1432,14,-7,0.42044369805073,1947.42729194175
1445,14,-8,0.255897176073057,2954.64785612135
1455,14,-2,0.273330898978275,2263.02732504604
1468,14,-5,0.254908352660147,2452.99807539346
1481,14,-9,0.303851682764447,2743.60135317815
1482,14,-3,0.381072401830626,2263.40362388731
1484,14,-8,0.331852793548352,2769.18855003448
1492,14,-3,0.282113833979188,2924.24554572274
1495,14,-4,0.435206262812733,2901.40467070218
1498,14,-3,0.336144225598228,3098.06146438793
1519,14,-2,0.322202323347767,3710.48400692225
1520,14,-9,0.355752458573146,7138.35145148242
1530,14,-4,0.240338263962398,5412.033117802
1543,14,-9,0.229126162111558,3794.6863797486
1550,14,-3,0.217305972073747,6131.50344287493
1564,14,-5,0.426501496317825,4023.07703147041
1575,14,-9,0.243155886681721,4245.59187497818
1582,14,0,0.341503197955821,4821.73139203862
1585,14,0,0.236741832262136,4843.97918795033
1612,14,-2,0.294558871103702,5656.72115404891
1650,14,-3,0.373069338608708,12071.8792332484
1653,14,-8,0.264752081952069,7578.64954574749
1659,14,0,0.448936650167552,11455.3304728728
1667,14,-5,0.383997332117201,11450.821707666
1690,14,-1,0.410746570194514,12237.399922409
1692,14,-3,0.356996131070039,12200.6685590618
1695,14,0,0.18819935147315,12921.4328571323
9172,14,-8,0.370985168237596,10881.1390234638
9197,14,-7,0.411011511577968,10576.8286780418
9213,14,-8,0.334591967477674,10609.3345175816
9313,14,-2,0.466602018246744,10784.6623382201
9322,14,0,0.342138326022417,10715.8824193933
9327,14,-7,0.181144675956844,10513.9675553635
9328,14,-3,0.316122995642708,10878.9687180076
9348,14,0,0.333150934310195,10885.7555425427
9398,14,0,0.307064889774985,10968.1574588141
9404,14,-1,0.353708821638739,10845.9278499092
9411,14,-5,0.36695087158681,11069.2117330073
9431,14,-5,0.295989362972803,10620.5124773301
9443,14,0,0.222178633664603,11219.619078995
9446,14,-8,0.244801361173565,11204.69900573
9455,14,-5,0.262005810957554,11294.1863298356
9464,14,-4,0.29684176869436,11087.8990025148
