lib,target,optlag,Optlag_rho,Dist
77,14,-2,0.263972308346801,11108.2076244288
117,14,-4,0.346828903146939,3789.17383260849
132,14,-9,0.307779602054995,1596.56725577361
141,14,-7,0.325930724424202,964.532536858354
150,14,-9,0.334734619346133,1482.83648078222
166,14,-6,0.293717930889395,5884.37352709341
794,14,-6,0.300730277057281,11091.4548241382
797,14,-4,0.275797546336106,10555.5721820691
804,14,0,0.406415130766285,10733.2833293253
809,14,-7,0.323453516564971,11318.1272332932
825,14,-6,0.274204744352335,11129.3981139316
837,14,0,0.44590800148064,10857.0480586461
846,14,-9,0.317172233908195,11393.4458983275
847,14,-9,0.401462812881976,11294.6241344035
1237,14,-5,0.208771467779535,919.965071790805
1282,14,-1,0.294058854062349,3455.26364213755
1284,14,-4,0.422597436611515,2059.3410929233
1292,14,-9,0.430714206663685,2025.55155846088
1298,14,-7,0.302021735914734,3939.15357008444
1301,14,-6,0.298353837770487,3389.76047660445
1302,14,-8,0.203023122485977,3415.87707500091
1312,14,-5,0.341854238864035,2713.91907940514
1322,14,-7,0.244999907646843,2155.00387424453
1324,14,-5,0.271210111465865,970.567250774757
1326,14,-9,0.338211199759981,1704.5511517884
1327,14,-5,0.291602140300742,935.520268633596
1333,14,-7,0.236726300234999,901.720613812304
1335,14,-3,0.447740374957289,1912.43749802476
1340,14,-9,0.386272114487415,1970.6859034804
1342,14,0,0.356341901772276,2042.25792128627
1343,14,-8,0.27349791170077,1931.31691534426
1344,14,-1,0.489762311020562,3092.64853074704
1348,14,-1,0.355508892248389,1317.47433302254
1362,14,-8,0.338582257339808,950.563614545472
1368,14,-4,0.271101189684764,4047.37679378596
1392,14,-2,0.428889253704658,1257.09217146173
1393,14,-7,0.174283670937392,4186.72344550803
1394,14,-1,0.230760400519165,4214.24645635573
1398,14,-8,0.268898889190154,1866.27762081292
1401,14,-3,0.267060675630108,2538.94171342873
1409,14,-1,0.45841376285055,3795.38761344519
1421,14,-3,0.384242456029108,1242.87944356356
1432,14,-2,0.279079492719219,1947.42729194175
1539,14,-2,0.462081598888085,3345.61759847584
1550,14,-9,0.516164268059827,6131.50344287493
1575,14,-2,0.414109710747283,4245.59187497818
1582,14,-9,0.328725422342169,4821.73139203862
1605,14,-1,0.301364946572501,5254.89487247179
1612,14,-2,0.425049792265486,5656.72115404891
1631,14,-2,0.203977616908738,6420.87830787474
1643,14,-7,0.448999380342276,11753.1134487
1644,14,-2,0.305081675875818,7085.79487991139
1647,14,-3,0.311939767129218,10785.6303015094
1651,14,-6,0.370963639234144,7559.74906209001
1659,14,-9,0.165804548592047,11455.3304728728
1660,14,-3,0.314965874136852,12673.5073202691
1661,14,-4,0.453100843639434,7934.31254197367
1663,14,0,0.411441716292287,7990.04264146821
1669,14,-5,0.304282379570133,11800.8487456413
1688,14,0,0.527648137475946,12206.4090397138
9197,14,-1,0.378278032211865,10576.8286780418
9243,14,-9,0.359462262452222,11137.7960640831
9321,14,-9,0.204288646069059,10493.8711180254
9327,14,-9,0.224862659611835,10513.9675553635
9332,14,0,0.329778791321053,10374.549121185
9340,14,-1,0.271923084488137,10061.7441139975
9344,14,-8,0.305586551038751,10193.9231239307
9348,14,-8,0.314084970279954,10885.7555425427
9360,14,-4,0.411718308391612,11405.9174603205
9375,14,-8,0.302011190873665,10469.3381499382
9398,14,-9,0.467309508762875,10968.1574588141
9399,14,-3,0.257842558546027,10655.6250256677
9420,14,-1,0.313109198759355,11048.4178791379
9430,14,-2,0.244980678435948,11189.4284793156
9457,14,-8,0.245728572675708,11197.9143120435
9460,14,-4,0.338458312083113,11227.2173302455
9492,14,-4,0.296894586185523,11352.315829255
9498,14,-9,0.324333001351683,11476.6765989158
9543,14,-1,0.163982686006854,11296.225838618
9556,14,-1,0.525395567910354,11281.6269032619
9585,14,-7,0.352912051676093,11335.5071544438
10147,14,0,0.264833958559049,10648.420641988
14091,14,0,0.323464998695641,2988.22367186199
14140,14,-5,0.344416763250449,3583.4511143318
14159,14,-7,0.329009018059289,3629.33697753349
14167,14,-8,0.36915692295434,3824.89406583662
14204,14,-6,0.249815911370071,2102.42379228445
14218,14,-1,0.46866823745258,1393.97668566102
14221,14,-6,0.394486267446655,2159.10395216648
14234,14,0,0.215078510121069,2013.1180505086
14238,14,-5,0.35827856507243,1988.00358169134
14242,14,-4,0.31898062294493,1981.06029020623
14305,14,-3,0.283181038480132,2133.36215538265
14309,14,-4,0.318780959101101,2149.33836159791
14353,14,0,0.279447918804686,4056.10684284356
14443,14,-3,0.361077094979589,5001.54746489083
14510,14,0,0.1557355575243,1954.38477348831
14514,14,-3,0.264644917260518,2511.55998262838
14677,14,-5,0.177393496023735,2193.43742185009
14679,14,0,0.302212359531599,2736.13513544652
14723,14,-9,0.505825400643514,4593.81221897751
14769,14,-5,0.375863921663614,3774.55683606339
14804,14,0,0.439588721081189,3893.13363115928
14924,14,-9,0.350694556167194,5139.23514345353
14950,14,-7,0.259019306951012,4929.33421072824
15037,14,-2,0.309415652550838,2839.75975920411
15135,14,-5,0.366943023358885,2852.97621788958
15136,14,0,0.404443690842056,5345.42267663964
15200,14,-6,0.182269238416009,2224.26029636466
15226,14,-9,0.37328396622176,1971.58699950089
15273,14,-5,0.384453765192761,1339.08416683681
15293,14,-1,0.385264207685409,1289.34046383785
15403,14,-9,0.296774119190281,2779.00760832824
15536,14,-8,0.316621235042218,2778.2962188761
15552,14,-6,0.292369922712992,3053.33024210578
15638,14,0,0.292047451146271,3284.15059805342
15714,14,-8,0.513428044929111,3610.77200008585
15806,14,0,0.225873796318472,5113.42331654472
15807,14,-8,0.216867782618276,3468.98263404754
15811,14,-2,0.324098401978984,4035.31647961366
15812,14,-1,0.266187394544507,3516.83155390678
15815,14,-2,0.333248622385665,3524.63397460559
15827,14,-8,0.237640341899328,3685.39402237161
15923,14,-8,0.29721911135222,4861.65870313575
16023,14,-2,0.440913196955826,5401.53121453542
16190,14,-2,0.207946854708855,6453.44416867236
16206,14,-6,0.1998280866632,10875.4910914494
16245,14,-9,0.475466779987995,6812.48563524438
16286,14,-1,0.273683621993966,7320.27400752243
16306,14,-2,0.372245433413023,7524.87128114712
16311,14,-8,0.288708979016552,7584.90550472541
16320,14,0,0.281194975839265,7575.60751586175
16329,14,0,0.22722098244786,7789.8190736641
16331,14,-1,0.499640733220006,7694.27346840307
16342,14,-2,0.184918561274474,7891.0778680824
16362,14,-1,0.28326014414601,7820.46311511294
16364,14,-5,0.33478440530301,11450.866468541
16372,14,-8,0.396918884727701,7865.12731475023
16453,14,0,0.316127058952275,12048.56499288
16520,14,-9,0.343449469590325,12738.4204650656
16532,14,-9,0.408398381570209,12288.5254176208
16537,14,0,0.368575506948512,11780.9559665135
16551,14,-3,0.326401955964455,12212.0710610246
16566,14,-2,0.409865840047483,12207.4619791801
16605,14,-2,0.286177065161835,12677.9831362836
16631,14,0,0.406311518493473,12752.0213464942
170373,14,-3,0.191276584568903,3566.89696247474
170907,14,-3,0.218367978363399,2018.22215866152
171064,14,-1,0.28755319494868,1989.39336802081
177672,14,-8,0.1918042393093,3905.69632067869
117,15,-2,0.260990367642748,4431.8950529496
132,15,-3,0.391950102718602,4088.70591037185
142,15,-4,0.295643344968049,4103.16103356825
153,15,-6,0.277364703644542,9684.33017834969
161,15,-1,0.439415697345153,2409.75385128763
166,15,0,0.412526234157237,3096.43119520264
789,15,-7,0.378569097899095,12436.7276263994
790,15,-8,0.223620667484505,12487.1817611938
805,15,-9,0.304091261684541,9347.19147453504
807,15,-2,0.278989712055421,10820.5137995149
809,15,-5,0.332232364402636,12305.5556477011
824,15,-9,0.284502953631274,9674.66552098474
832,15,-1,0.310993387468661,11008.2954185314
833,15,-9,0.223282258477496,10120.3266523455
837,15,-9,0.289034600092642,10083.2563186976
1261,15,-3,0.254382551221235,3717.49155159099
1282,15,-3,0.33571929703526,3582.94666893822
1292,15,-6,0.35309138617771,3751.05091835656
1294,15,-4,0.179347467844076,3720.0422276202
1301,15,-8,0.226775861882749,3293.37829942035
1310,15,-2,0.20908687144888,3120.86085826945
1312,15,-2,0.376240842635408,3111.18720277779
1316,15,-9,0.280443870961672,5731.33562150564
1322,15,-4,0.259670244561676,3254.9929190172
1324,15,-2,0.319305265554148,5733.31068610048
1326,15,0,0.293249705524686,3432.40355588352
1327,15,-1,0.249115560572353,5652.52350988793
1335,15,-9,0.389882681416941,3257.08416182736
1339,15,-4,0.406497413322617,7938.03607397851
1343,15,-9,0.357923904703383,3195.07242429818
1349,15,0,0.314678459903632,5356.40642814015
1355,15,-1,0.326912608209363,3837.12520840461
1358,15,-9,0.239464416553167,8840.16379344952
1365,15,-3,0.327959983282014,3463.21428092093
1409,15,-9,0.297965215418556,2189.05223635446
1482,15,-2,0.214537814162132,5774.74518588264
1495,15,-2,0.292021179250574,2099.69074466903
1502,15,-7,0.197551350860627,7389.24872354357
1503,15,-3,0.328330842920054,7517.64364836331
