lib,target,optlag,Optlag_rho,Dist
67,14,-6,0.313686865810929,10754.4574293432
77,14,-5,0.321483383632276,11108.2076244288
139,14,0,0.154815350668733,698.981212004335
140,14,-2,0.208825154087731,1743.37420493578
142,14,-8,0.307138040947343,803.298393711475
157,14,-1,0.237348631437302,4187.66529040865
796,14,-3,0.277945083983403,10577.6899345034
807,14,0,0.25707870618123,10822.4268429618
811,14,-2,0.386788004501962,10802.9024533264
816,14,-5,0.314382307049269,10527.9718280183
822,14,-4,0.361701954193673,10494.9261120673
825,14,-9,0.355740351653409,11129.3981139316
837,14,0,0.31419020334798,10857.0480586461
838,14,0,0.206681602303669,11263.9123925285
951,14,0,0.36225389960751,12118.4951915415
1261,14,-8,0.204512160669752,3772.88024537511
1265,14,-2,0.432645382676132,1935.13397221441
1275,14,-7,0.250398914383449,3608.72476676386
1284,14,-5,0.398803500232771,2059.3410929233
1298,14,-7,0.427710344550322,3939.15357008444
1307,14,-8,0.257643247594488,1220.56361061679
1308,14,-9,0.299106572766092,669.643372973361
1326,14,-5,0.196464713401127,1704.5511517884
1333,14,-5,0.34020419194261,901.720613812304
1343,14,-8,0.29718176857638,1931.31691534426
1365,14,-7,0.166976355358383,1465.89592707132
1389,14,-1,0.255176536401088,3182.43432431614
1393,14,-4,0.288963728547617,4186.72344550803
1423,14,-2,0.273983657529775,2257.1227222304
1432,14,-7,0.226285282569925,1947.42729194175
1468,14,-5,0.416636631574161,2452.99807539346
1494,14,-9,0.348538537656343,2920.36064793469
1496,14,-9,0.200944627117604,3217.07448845176
1509,14,-3,0.233556643571191,3419.81585488587
1511,14,-7,0.186040449146757,3470.1963865535
1548,14,-5,0.357732788987301,3540.37286630723
1550,14,-9,0.279594277763898,6131.50344287493
1605,14,-4,0.37938724381227,5254.89487247179
1640,14,-5,0.230238767570531,11777.9059301231
1650,14,-4,0.308545787040728,12071.8792332484
1651,14,-4,0.222251760636011,7559.74906209001
1660,14,-6,0.290716772423178,12673.5073202691
1661,14,-2,0.389924884773508,7934.31254197367
1667,14,-2,0.271188562877671,11450.821707666
1669,14,-2,0.271458333385103,11800.8487456413
1688,14,-1,0.258201625375141,12206.4090397138
9172,14,-9,0.314803160392142,10881.1390234638
9197,14,-9,0.302841558842094,10576.8286780418
9226,14,-8,0.257218166704276,10547.7622277457
9300,14,-9,0.454253208713158,10842.2389380582
9313,14,-5,0.43762416475159,10784.6623382201
9322,14,-5,0.339769979492455,10715.8824193933
9327,14,-7,0.169856817500255,10513.9675553635
9330,14,-6,0.187191189914898,10501.122322722
9332,14,-6,0.224520703887899,10374.549121185
9344,14,-7,0.382788770031705,10193.9231239307
9382,14,0,0.235503969399675,11007.4406843963
9427,14,-6,0.243000867874689,10472.1024143546
9455,14,-9,0.305415527734952,11294.1863298356
9457,14,-6,0.328075346255971,11197.9143120435
9460,14,-8,0.429686050944108,11227.2173302455
9543,14,-1,0.42612588984346,11296.225838618
10147,14,-8,0.278415217162297,10648.420641988
13539,14,-2,0.300724344586717,3772.49629445544
14159,14,-9,0.218161052277808,3629.33697753349
14204,14,-4,0.360774647646995,2102.42379228445
14226,14,-6,0.221472431118625,1387.21558977444
14230,14,-9,0.307719123473831,1451.71078347766
14240,14,-6,0.372944766038293,4372.04898023517
14249,14,-7,0.214815367134993,1039.4352571346
14302,14,-5,0.284547146900049,2056.60292832863
14333,14,-4,0.265294627397822,2987.04117256539
14386,14,-9,0.185900320174492,4692.00852600034
14418,14,-4,0.184521168387873,3402.67308128232
14438,14,-9,0.392127396189206,3124.1726917845
14466,14,0,0.388046037557327,1504.16505189472
14478,14,-4,0.276817812420031,2533.4873436108
14499,14,-6,0.265281357729346,2839.3581624809
14549,14,-6,0.311068875340309,2654.32582679022
14558,14,-5,0.213085444079,1849.42524704994
14598,14,-5,0.342204166557721,4871.92911555738
14601,14,-4,0.418609927934149,4509.84331091586
14674,14,0,0.273949628960713,2160.97068577802
14677,14,0,0.279670298429979,2193.43742185009
14723,14,-7,0.284658372092016,4593.81221897751
14802,14,-6,0.219832422985108,2200.24356150963
14816,14,-8,0.298522532831099,3819.45773463122
14954,14,-1,0.210432930754032,2468.28015605146
14957,14,-8,0.401474561103342,5111.7600379402
15070,14,-6,0.278290919781753,3195.19639346777
15092,14,-1,0.362936169606957,1065.07044823564
15135,14,-9,0.219786380206298,2852.97621788958
15254,14,-1,0.418721539233935,2449.21756484878
15530,14,0,0.345801802174992,3642.80291457019
15606,14,-7,0.31243241194904,3201.58509559365
15672,14,-6,0.25850925357496,3524.88346228266
15716,14,0,0.311884364650012,6108.96568595747
15751,14,0,0.266118945249879,3912.50701204241
15805,14,-7,0.186262572029213,5510.23227780589
16023,14,0,0.300258810332204,5401.53121453542
16282,14,-2,0.360943524895662,7416.53242484258
16311,14,-9,0.303141807005266,7584.90550472541
16312,14,-9,0.262898453525331,7544.35032780044
16328,14,0,0.318455925036393,7651.34141412549
16372,14,-8,0.210193307456374,7865.12731475023
16405,14,-2,0.302710530846369,11606.0545186667
16410,14,-1,0.369560490683189,8178.36959960299
16415,14,0,0.224050189019802,8217.45303466604
16432,14,0,0.264650067330831,11640.3176577321
16455,14,-3,0.410575059424448,8194.64444723061
16520,14,-4,0.436315912780746,12738.4204650656
16532,14,-9,0.271715541422586,12288.5254176208
16537,14,0,0.205983098297157,11780.9559665135
16551,14,-6,0.329647136853509,12212.0710610246
16566,14,0,0.2191406367114,12207.4619791801
16573,14,-9,0.380278940405379,12752.4241940982
16623,14,-7,0.232116264714579,12442.6389857192
170907,14,0,0.227703608586586,2018.22215866152
139,15,-7,0.252648547457713,4259.76477869149
141,15,-7,0.423517561804802,3969.48094339613
142,15,0,0.310776429521054,4103.16103356825
146,15,0,0.343119670216808,3676.02363766311
152,15,0,0.316869794174469,2137.10718494949
161,15,-3,0.361990369005513,2409.75385128763
789,15,-5,0.359373115751764,12436.7276263994
797,15,-1,0.255033396811289,10514.1228108145
813,15,0,0.375514108967506,9602.74579703586
814,15,-9,0.274774465692118,10813.1450510236
815,15,-8,0.445101121295737,10880.8520485204
822,15,-7,0.253193639948885,9795.82826839661
824,15,-8,0.246874979549703,9674.66552098474
831,15,-1,0.283195776541978,11926.401063616
835,15,-7,0.208195728603742,11048.7467552377
836,15,-1,0.379276318707093,11065.0229416845
843,15,-6,0.311326313230798,10842.5615147196
1242,15,-5,0.219186825623031,3813.40204346079
1260,15,-1,0.247210325811495,4277.75539848198
1316,15,-6,0.338197041320367,5731.33562150564
1319,15,-2,0.243551340417626,3344.95756200853
1324,15,-8,0.271255304136219,5733.31068610048
1327,15,-3,0.348386316416447,5652.52350988793
1337,15,0,0.209565996581332,3665.97088917474
1339,15,-1,0.290711401862941,7938.03607397851
1340,15,-9,0.324402273585009,3189.26291713805
1358,15,-4,0.311435337286608,8840.16379344952
1365,15,0,0.261026090572149,3463.21428092093
1374,15,0,0.274542432507672,7914.33334108281
1394,15,0,0.411715808271278,2421.64331904457
1401,15,-8,0.288161642429702,7054.83139872189
1409,15,-2,0.407358044345861,2189.05223635446
1423,15,-5,0.264935725220738,6593.94672882654
1445,15,-6,0.299391208997057,7358.28607450164
1468,15,-9,0.302944169450063,2456.26428677687
1484,15,-5,0.414313071543109,6528.61725502166
1494,15,-6,0.339290853877624,2072.52357992145
1495,15,-2,0.417779953580699,2099.69074466903
1496,15,-8,0.284364229779916,6998.08617333907
1498,15,-8,0.363835088017921,6785.89739645099
1506,15,-4,0.383070439061252,7580.7991500561
1509,15,-1,0.314186557237631,6852.02217550337
1511,15,0,0.284325165497346,6827.32221202767
1537,15,0,0.343666745242199,886.830124026333
1539,15,-2,0.268267350176097,2899.63562548166
1541,15,-6,0.225175543691353,378.118408128769
1550,15,-2,0.366627480122561,1492.45921840568
1552,15,-7,0.310305905334001,429.755333836811
1582,15,-7,0.362009066314922,2540.84089460808
1585,15,-8,0.286822839542873,2803.47242092897
1591,15,-2,0.382532360916066,2914.25111872227
1605,15,-4,0.439535853849249,3198.70389516882
1631,15,-2,0.21958244237795,4788.10029010663
1651,15,-6,0.285850772629732,4570.56785158973
1657,15,-9,0.269349824553605,4727.68661527928
1659,15,-3,0.23380709022829,13960.2383354648
1660,15,-5,0.352005477361159,15454.5783022371
1662,15,0,0.336012186320005,4720.62090496008
1678,15,-3,0.365161835597768,5037.4628905333
