AO,PDO,PNA,WP,EPNP,ENSO,AMO,TNA,TSA,NAO,EA,CAR,IOD,AAO
-1.17650394521318,0.645102038461346,1.06484364526005,-1.33628191279624,1.67954208319739,0.398454331579125,-0.0963517478908574,-0.1410432254415,-0.269949739406547,-0.313816436307121,0.368493945068693,0.0254125408359805,0.242059309650692,-0.872258739989718
-1.30430520605752,1.18736356120076,0.872138666018704,0.698821553952166,0.433477060905051,0.470528246415024,-0.188696341293819,-0.157169682368808,0.138872760139058,-0.940723568807006,0.312980516951294,7.7006011877323e-05,-0.0206283689005081,1.35219730337738
0.0715097893377435,0.485655903370252,0.133988636141153,0.119443691322115,0.296242948331399,-0.0133555305995405,-0.0333454533054451,-0.0143150446002442,0.149163699166389,-0.130344773307599,0.293388964816769,0.039438916907088,0.0479196488952731,-0.156982031444295
0.0877877919445449,0.381455516960151,0.172451171567331,-0.0596150125748078,0.469608614835964,-0.0126433444460268,-0.0211978553109888,-0.053580945772684,0.164361459286258,-0.174963016551291,0.166463082518562,0.0345807492240973,0.0445307653664498,-0.172149068250425
-0.0814098647073161,1.07742456123679,0.607907360225979,-0.116438747310972,1.69350032937419,0.38823744086854,-0.130503198402522,-0.072471680488055,0.316978894421997,-0.255307944316898,0.771410500041519,0.0393400352676368,-0.118033929429681,-1.00960112721895
-0.245822633681501,0.265465429735263,0.161400722284814,-0.164943108055198,0.4104985066667,-0.00928500641975988,-0.0187046568204927,-0.0236761130904233,0.0663115770958539,-0.00231998540679847,0.205144740178019,0.0330279445547332,0.0367346699679633,-0.0525822310850765
0.0402713002555158,0.345986324116915,0.252917026233806,-0.151357919183813,0.211958187499119,-0.0237678609568464,-0.0053556388351324,-0.0123080838704584,0.096355994070736,-0.103231962450251,0.228763198055466,0.0195257899822192,0.0290811687517297,-0.211451015485944
0.481430603372519,0.769900568384694,0.337835912881778,0.130682076764255,0.608720261115393,0.213365739345731,-0.180924537137303,-0.327110507581626,0.309027180292902,0.371705046578432,-0.478359017642178,0.155789464278231,0.133881988944855,-0.373041355757303
-0.04886835918455,0.329764847502129,0.243984626973434,-0.270053863490662,0.460716389398376,-0.0298473746519388,-0.00509573183716411,-0.00862542727074495,0.0761888113149111,-0.0110054515335185,0.00754919611105165,0.0114936041204884,0.0228059121310823,-0.00391079922403033
-0.14767191504458,0.347733716095931,0.214691690177514,-0.169739234507852,0.393312297594836,0.0284079063740657,-0.0099505154258348,-0.00217132806635001,0.100029237010346,-0.125235970728645,0.0552981765611178,0.0252255364056689,0.0453552081448104,-0.124688099963654
1.13189378517267,0.592255583829381,-0.701985629526331,-0.957991421840707,0.306672835357409,0.156929350644044,-0.0565940767448694,-0.283248653539527,0.369592233260357,0.0161742007682588,0.528388371416462,0.203525695046139,0.0704895656551267,-0.120294744852418
-0.179125440949953,0.293325084142043,0.309620583268172,-0.115085255044203,0.4447021875379,0.0636950477295415,-0.0055937212344559,-0.0164007117228498,0.0982642570755822,-0.130444452604815,0.171540528999625,0.00775588331994173,0.0448671153227758,-0.0723316974198272
-0.146413335590076,0.257820485332971,0.201201105826431,-0.0178012102513599,0.31977912388844,0.0353388637569761,0.00667812052222111,-0.0032339151765638,0.0923709278010899,-0.131053428191306,0.144288390573769,0.00712731552092238,-0.00305304895940962,-0.125282488127008
-0.0920058473196313,0.261442688274064,-0.474934407298194,1.72401947849737,0.0721973706988854,-0.407878652059736,-0.150559876878127,-0.334461404221327,0.175462822120179,-0.354494504535783,-0.974873393892427,0.190927047119276,0.00605713605512494,0.307358675891139
-0.282533094126573,0.210062763818258,0.228599741895233,0.0798716891904175,0.348424654925494,0.0799380830960095,-0.00394456324996878,-0.00575226381303556,0.139079354202075,-0.254075709238551,0.0544692523892903,0.00203248401253861,0.0379097961942258,-0.244840317058303
-0.212675559868708,0.169882932818494,0.180945311162107,0.00772641032913807,0.171037309685349,0.0997791026312341,-0.0202080976950192,-0.0130712632944062,0.134528033140503,-0.250555003810346,0.0353089286152261,0.00999060947511882,0.0288633485488491,-0.120430892135419
1.17656136067996,-0.0487576463277771,-2.18374351454618,0.159368354447728,-0.985069268973213,-0.866298128709298,-0.117183894735272,-0.28939645161615,0.145577052232166,0.0260094346621971,1.31685619521604,0.0779619759091596,-0.0451400055810448,0.373653315350929
-0.111937987200153,0.143814493156075,0.206693182015057,-0.0169445646528713,0.0700572955228445,0.0948731967375316,-0.0303570090361681,-0.0403419242973951,0.0632910015526361,-0.207477638542935,0.0833148874151838,-0.00852186562604407,0.0260895311578351,-0.255320267883606
-0.12092757140534,0.14727424709701,0.302487733989751,-0.145024725612699,0.131043872269559,0.0525444340742235,-0.0442631727516825,-0.0287800517678029,0.125871746993625,-0.145486133455408,0.165768642665267,0.00269741926490094,0.0539857602370951,-0.194829352200619
0.191938963225008,-0.201341734104282,-0.833892149510987,0.89958639353103,-0.307682358378706,-0.378409442474906,-0.148610419596087,-0.139054988151461,-0.109789869705702,0.334961647461483,0.856180429180279,-0.0586122330845244,0.271479728069203,-0.817593285348735
-0.111870388661049,0.174096066997613,0.191466473168108,-0.0963879742121004,0.0150202000269567,0.0073295860381436,-0.0390459297283364,-0.0365944223589678,0.123584926020274,-0.0670132404245239,0.0649445004872468,0.00307898210027244,0.0321341763586859,-0.187554867495356
-0.015502797675276,0.193524995858773,0.243279585088528,-0.097680969333292,0.112120384658405,0.00378450503621008,-0.0537658531156608,-0.0297809216395421,0.116865469667071,0.0187055796037132,-0.0590212242217918,0.00781582466579697,0.0250021757344265,-0.177234035024178
0.376533478768158,0.183341217460247,0.281074978708749,-1.72703363983486,-0.440534744417831,-0.303686484682568,-0.0023025258877048,-0.00859272571533154,0.19735743860965,0.358377905530793,0.701821940728973,-0.127061758852109,0.251491066195733,0.771980294049471
-0.260475268991846,0.185835838391483,0.176264601780373,0.171849311075482,0.0556131182879906,2.20810678596695e-05,-0.0565515666935089,-0.033594236002004,0.0993568452121924,0.0396989104036174,0.0973374385832977,0.00800957731383259,-0.00965973727575326,-0.00807811438223546
-0.0565359045216926,0.146926789599277,0.115813942985484,0.0816631512397271,0.388008840087927,-0.0214444312594009,-0.0527706114157726,-0.0535065872310198,0.137980392498684,0.0611393635592774,-0.0196836398084056,0.00339329326874241,-0.0245566577868365,-0.0701299565718635
-0.077231110774283,0.192961658820786,-0.972661910021591,-0.708680940463309,-1.52601290663374,-0.258214814518371,0.188637470812882,0.205624841195878,0.294377506276968,-0.0871861528778854,-0.765706333985008,-0.129055865873206,0.210160333596902,0.761492309839591
-0.081226908570805,0.280356496650358,-0.0895372595122694,0.141293427757348,0.413512198559267,-0.00504683050683696,-0.0590919359346743,-0.0598493470085241,0.0945384217014247,-0.0815882924287296,0.157495030757101,-0.00361589966527293,-0.0211654171565553,0.00641792022031761
-0.2149965226988,0.241876727809489,-0.226990608861611,-0.194200008105131,0.384092003079873,0.0279676498847178,-0.0550418940785651,-0.0695419379391949,0.0806366645344486,-0.172212845924188,0.00698583340639614,-0.00513979932010478,-0.0222359931618467,-0.0547578450188034
0.598538478941203,-0.59284796718406,-0.0756085161575876,-2.11335685846166,-0.736580483610193,-0.0989851686443043,0.218930513377225,0.263258498290987,0.302259425392477,0.162157327949742,0.236893513531176,-0.0291612529378848,0.0513743338881115,-0.318565175008695
-0.280986784804518,0.20090584623935,0.0354416788967205,-0.152445804965546,0.316719631141602,0.0352649879867948,-0.0733460998500118,-0.0570516286260578,0.127563648019245,-0.150370534069278,0.114357510832716,-0.000662101309360258,-0.0107015223101265,-0.0306512228673566
-0.243220525832241,0.228961191491758,0.0972542695852342,-0.145920065545699,0.176640974135227,0.0259601371536368,-0.0554638670730186,-0.0789475022877203,0.139349558779989,-0.114919844379098,0.143538696033191,-0.00747621299617224,-0.000197846517080574,-0.132554994990029
-0.540460212658936,0.302843672620094,0.742303721981002,-0.395037029914682,0.696078010755982,0.0103597358502954,0.346320543897168,0.403951166752528,0.341252361322654,-0.88341492738302,-2.26546007724533,0.0270861726961763,-0.108032220468058,-0.0566982998173111
-0.130497646637347,0.19679417832997,0.133101419290674,-0.196224691305633,0.0847263567400364,-0.0114999329836305,-0.0578454205053524,-0.0423991311405844,0.153553656934877,-0.209758728536625,0.218975473538258,0.00996524727968343,0.0444945838906371,-0.223452339404323
-0.153121602090739,0.195880672595426,0.0628009097628652,-0.0616905152828647,0.0503417501653019,-0.0843397360387369,-0.0417781911162397,-0.0619677131310938,0.0830172573342668,-0.164022788825742,0.359428292486864,0.00165707841097787,0.0223919511371756,-0.17449502263764
0.820604286365302,-0.024463108436519,-2.02849416997297,0.821966207267733,-0.343259665437381,0.0252084308719168,0.0804261617292477,0.0933938544463531,0.342412620850325,0.804143369968805,0.678017895728458,0.0199991248160667,-0.0268428853511913,-0.682957249070565
-0.0758243942076327,0.0861330512963124,0.124741190284083,0.0768439864360254,0.0447082286370201,-0.0779477683841684,-0.0330500900164943,-0.035270470605807,0.0884011092861036,0.00706464484272146,0.194131925232747,-0.00255455456633605,0.019652936517985,0.00825251482588098
-0.0765295285779027,0.0341918173201714,0.110977730821174,-0.036321254465696,-0.0843442481584899,-0.0702859599851258,-0.0233912576206258,-0.0285274623564082,0.103638394692753,-0.0166937574111111,0.217007805756849,0.0233997476843934,0.0411590894847586,-0.011200324031733
0.545756089949446,-0.341146503430192,0.158338229286525,0.951220727237333,-0.072113900071181,-0.131930281663913,0.123376091455362,0.114438495921561,0.320966388553039,0.581032874066022,-0.793622590742004,0.00457515478377807,0.296182125159757,-1.2790256714116
