lib,target,optlag,Optlag_rho,Dist
1659,132,-7,0.463334683615572,13051.8087267982
1669,132,-1,0.507957502919965,13397.4138094196
9152,132,-1,0.493855350486667,10003.0693445585
9197,132,0,0.511497207607587,9437.13692077158
9213,132,-6,0.552827179994362,9452.91544403752
9523,132,0,0.446718840246844,10177.9712755139
10147,132,-8,0.463424609461944,9252.15505909389
14229,132,-5,0.547908098402709,128.34381459969
14577,132,-2,0.400884486879502,3308.55292870302
14690,132,-9,0.52020927413216,2963.16484428534
14723,132,-9,0.530212795082439,3039.5313828872
14957,132,0,0.51738160934087,3573.55503191166
15135,132,-1,0.415211868517679,4420.15827680179
132,15176,-7,0.682998628343253,1949.13055714632
15243,132,-4,0.462548080001453,1717.32990656153
132,15273,-1,0.485625435195762,1986.42254986083
15650,132,-2,0.412378616823,4814.66259708921
15672,132,-2,0.416455017594829,5088.31890321467
15751,132,-8,0.59165529944486,5453.74339113115
15811,132,-1,0.551578652270797,5529.47354577261
16023,132,-9,0.458225234272739,5544.35484576833
16247,132,-9,0.470902476645307,7346.99613510418
16311,132,-2,0.552938110887741,7800.13017900131
16312,132,0,0.413083065190399,7807.42934179403
16322,132,-9,0.58980998092895,7895.26224851689
132,16329,-7,0.438907398648916,7892.74813872495
16362,132,-9,0.464505909418005,8035.00086856867
16410,132,0,0.401404552619097,8258.71946799625
16471,132,-6,0.584233163165585,14019.2015119762
16482,132,-3,0.466146703595793,13636.5063819062
16566,132,-5,0.504209181730505,13803.6644788018
16605,132,-6,0.450607467333552,14274.4461690087
16631,132,-4,0.47873455933942,14346.6193349812
132,170907,-5,0.469670709264424,444.195298998997
177672,132,-9,0.512837595842743,5499.61788753796
138,144,-4,0.410464389298073,2251.74468906538
157,138,-6,0.418696797290974,4813.89665759656
165,138,-9,0.536883113559103,5904.05440937054
171,138,-9,0.449561260121769,7238.4350250652
138,798,-6,0.445858847752687,11254.6418273431
138,951,-8,0.450469973130299,13244.3414251189
1227,138,-8,0.472746991160253,1863.66148765725
1260,138,-8,0.531579948985225,2397.97902027824
138,1296,0,0.404562870868095,4449.84869653029
1303,138,-6,0.412960432665186,3957.50612359979
